race_id,Horse,Pla.,Act. Wt.,Dr.,Win Odds
5,2171,10,-1.5535052492289265,0.7142857142857143,-4.373685303807815
5,539,11,-3.3245616866779564,0.35714285714285715,-2.9974412785414266
6,585,1,0.2220413184970566,0.6153846153846154,-1.8685187121098328
6,2327,2,-2.067807204702921,0.5384615384615384,-4.655349791065158
6,1369,3,0.2220413184970566,1.0,-3.525965843730294
6,1899,4,1.125220491670586,0.6923076923076923,-2.458125213728938
6,3119,5,-1.218167943696651,0.3076923076923077,-3.1512723942888834
6,1688,6,0.06727337859157155,0.9230769230769231,-2.200296104426838
6,3712,7,1.5612942227505962,0.46153846153846156,-0.6480166058326863
6,3499,8,-0.2460735758894121,0.38461538461538464,-3.6711478535747917
6,1865,9,-0.40469470321769196,0.15384615384615385,-4.655349791065158
6,475,10,-0.5646432194243015,0.8461538461538461,-4.655349791065158
7,3346,1,0.3755661289984293,0.75,-2.3148894940622857
7,3788,2,0.06727337859157155,0.4166666666666667,-1.6940629750819667
7,4041,3,0.06727337859157155,0.8333333333333334,-3.493544490403932
7,1904,4,1.2716866194502348,1.0,-1.282766946663009
7,2997,5,1.5612942227505962,0.5833333333333334,-1.3828504052199917
7,1202,6,0.6789651365260526,0.16666666666666666,-2.3148894940622857
7,1420,7,-1.894831036409969,0.3333333333333333,-4.137420621957094
7,3440,8,-0.5646432194243015,0.25,-3.567652462557654
7,3841,9,-1.218167943696651,0.9166666666666666,-4.137420621957094
8,3697,1,-1.5535052492289265,0.5384615384615384,-1.3999111182669934
8,4202,2,0.5278676212398408,0.6153846153846154,-2.498523406935103
8,2644,3,-0.40469470321769196,0.46153846153846156,-1.294550602609167
8,4343,4,0.06727337859157155,0.8461538461538461,-2.712097507233162
8,2161,5,-1.894831036409969,0.07692307692307693,-2.287214313267896
8,3352,6,1.5612942227505962,0.7692307692307693,-1.8518962420100504
8,2795,7,1.5612942227505962,0.23076923076923078,-3.03751990766779
8,4058,8,-1.218167943696651,1.0,-3.7166808462529954
9,3696,1,0.3755661289984293,0.21428571428571427,-0.7781984799235749
9,256,2,1.2716866194502348,1.0,-2.205314835563721
9,3452,3,0.6789651365260526,0.7857142857142857,-2.898462016123666
9,3349,4,-0.7259415280926242,0.7142857142857143,-1.7745319194712663
9,3196,5,-0.40469470321769196,0.6428571428571429,-4.107422361960642
9,2329,6,0.8288775610628315,0.5,-2.610779943671885
9,3583,7,-1.5535052492289265,0.35714285714285715,-2.4676791000312117
9,389,8,0.5278676212398408,0.2857142857142857,-3.910062927802146
9,1109,9,-2.242363085889564,0.5714285714285714,-4.497849592704265
10,3451,1,1.5612942227505962,0.7142857142857143,-3.018600953667846
10,3117,2,-1.894831036409969,0.9285714285714286,-2.7309188812160654
10,3668,3,0.2220413184970566,1.0,-1.2167911485862897
10,3422,4,0.2220413184970566,0.5714285714285714,-2.7954574023536365
10,477,5,-1.5535052492289265,0.7857142857142857,-4.617988530248445
10,1444,6,0.9776233401238634,0.21428571428571427,-2.5077753299018557
10,3683,7,-0.40469470321769196,0.5,-1.409163041233746
10,2053,8,-0.5646432194243015,0.07142857142857142,-2.162934843610126
10,540,9,0.5278676212398408,0.8571428571428571,-2.9673076592802956
10,908,10,-0.40469470321769196,0.14285714285714285,-4.29953479912991
10,4043,11,-1.0526800168887216,0.2857142857142857,-4.340356793650166
11,875,1,0.8288775610628315,0.75,-0.900601341101067
11,1322,2,-0.40469470321769196,0.5833333333333334,-1.616738039885711
11,1207,3,-2.067807204702921,0.8333333333333334,-1.5702180242508181
11,2428,4,0.3755661289984293,1.0,-3.811434170868572
